arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1758997801.2831593,0.0,0.0,1592,0,0,0
66,1758997801.2834544,0.1965,0.0,1592,0,21296,0
99,1758997801.283737,0.1965,0.0,1592,0,21296,0
132,1758997801.2840528,0.1965,0.0,1592,0,21296,0
165,1758997801.28434,0.1959,0.0,1592,0,21300,0
198,1758997801.284625,0.1732,0.0,1580,0,21296,0
231,1758997801.2849147,0.1732,0.0,1580,0,21296,0
264,1758997801.2852006,0.2043,0.0,1596,0,21296,0
297,1758997801.2854867,0.1971,0.0,1592,0,21292,0
330,1758997801.2857738,0.1965,0.0,1592,0,21296,0
363,1758997801.2860649,0.1959,0.0,1592,0,21300,0
396,1758997801.2863526,0.1888,0.0,1588,0,21296,0
429,1758997801.2866423,0.1882,0.0,1588,0,21300,0
462,1758997801.286931,0.1959,0.0,1592,0,21300,0
495,1758997801.2874887,0.1965,0.0,1592,0,21296,0
528,1758997801.2877834,0.1965,0.0,1592,0,21296,0
561,1758997801.2880886,0.1888,0.0,1588,0,21296,0
594,1758997801.2883785,0.1965,0.0,1592,0,21296,0
627,1758997801.2886932,0.1965,0.0,1592,0,21296,0
660,1758997801.2889907,0.1965,0.0,1592,0,21296,0
693,1758997801.2892923,0.1959,0.0,1592,0,21300,0
726,1758997801.2895777,0.1965,0.0,1592,0,21296,0
759,1758997801.2898617,0.1971,0.0,1592,0,21292,0
792,1758997801.2901623,0.1888,0.0,1588,0,21296,0
825,1758997801.290449,0.1965,0.0,1592,0,21296,0
858,1758997801.2907374,0.1965,0.0,1592,0,21296,0
891,1758997801.2910244,0.1971,0.0,1592,0,21292,0
924,1758997801.2913237,0.1959,0.0,1592,0,21300,0
957,1758997801.2916107,0.1965,0.0,1592,0,21296,0
990,1758997801.2919445,0.1965,0.0,1592,0,21296,0
1024,1758997801.2922447,0.1965,0.0,1592,0,21296,0
1057,1758997801.2925396,0.1959,0.0,1592,0,21300,0
1090,1758997801.2928348,0.1959,0.0,1592,0,21300,0
1123,1758997801.2932737,0.1959,0.0,1592,0,21300,0
1156,1758997801.293574,0.1959,0.0,1592,0,21300,0
1189,1758997801.2938685,0.1959,0.0,1592,0,21300,0
1222,1758997801.2941632,0.1959,0.0,1592,0,21300,0
1255,1758997801.2944722,0.1727,0.0,1580,0,21300,0
1288,1758997801.29477,0.1965,0.0,1592,0,21296,0
1321,1758997801.2950654,0.1882,0.0,1588,0,21300,0
1354,1758997801.2953587,0.1965,0.0,1592,0,21296,0
1387,1758997801.2956576,0.1959,0.0,1592,0,21300,0
1420,1758997801.2959607,0.1965,0.0,1592,0,21296,0
1453,1758997801.2962556,0.1959,0.0,1592,0,21300,0
1486,1758997801.2965631,0.1959,0.0,1592,0,21300,0
1519,1758997801.296858,0.1882,0.0,1588,0,21300,0
1552,1758997801.2971518,0.1965,0.0,1592,0,21296,0
1585,1758997801.2974477,0.1888,0.0,1588,0,21296,0
1618,1758997801.2977464,0.1959,0.0,1592,0,21300,0
1651,1758997801.2980409,0.1965,0.0,1592,0,21296,0
1684,1758997801.29834,0.1965,0.0,1592,0,21296,0
1717,1758997801.298642,0.1882,0.0,1588,0,21300,0
1750,1758997801.2989378,0.1965,0.0,1592,0,21296,0
1783,1758997801.299233,0.1965,0.0,1592,0,21296,0
1816,1758997801.299531,0.1888,0.0,1588,0,21296,0
1849,1758997801.2998855,0.1965,0.0,1592,0,21296,0
1882,1758997801.3001826,0.1965,0.0,1592,0,21296,0
1915,1758997801.3004763,0.1882,0.0,1588,0,21300,0
1948,1758997801.3007765,0.1965,0.0,1592,0,21296,0
1981,1758997801.3010714,0.1965,0.0,1592,0,21296,0
2014,1758997801.301365,0.1965,0.0,1592,0,21296,0
2048,1758997801.3016586,0.1882,0.0,1588,0,21300,0
2081,1758997801.301955,0.1727,0.0,1580,0,21300,0
2114,1758997801.3022492,0.1959,0.0,1592,0,21300,0
2147,1758997801.3025439,0.1959,0.0,1592,0,21300,0
2180,1758997801.302841,0.1965,0.0,1592,0,21296,0
2213,1758997801.303287,0.1965,0.0,1592,0,21296,0
2246,1758997801.3035853,0.1965,0.0,1592,0,21296,0
2279,1758997801.3038895,0.1971,0.0,1592,0,21292,0
2312,1758997801.3042011,0.1965,0.0,1592,0,21296,0
2345,1758997801.304495,0.1888,0.0,1588,0,21296,0
2378,1758997801.304788,0.1965,0.0,1592,0,21296,0
2411,1758997801.3050854,0.1971,0.0,1592,0,21292,0
2444,1758997801.3053792,0.1965,0.0,1592,0,21296,0
2477,1758997801.3056722,0.1965,0.0,1592,0,21296,0
2510,1758997801.3059661,0.1965,0.0,1592,0,21296,0
2543,1758997801.3062654,0.1882,0.0,1588,0,21300,0
2576,1758997801.3065586,0.1959,0.0,1592,0,21300,0
2609,1758997801.306857,0.1965,0.0,1592,0,21296,0
2642,1758997801.3071585,0.1959,0.0,1592,0,21300,0
2675,1758997801.3074534,0.1959,0.0,1592,0,21300,0
2708,1758997801.3077471,0.1965,0.0,1592,0,21296,0
2741,1758997801.3080504,0.1965,0.0,1592,0,21296,0
2774,1758997801.3083477,0.1965,0.0,1592,0,21296,0
2807,1758997801.30865,0.1965,0.0,1592,0,21296,0
2840,1758997801.3089478,0.1959,0.0,1592,0,21300,0
2873,1758997801.3092413,0.1965,0.0,1592,0,21296,0
2906,1758997801.3095567,0.1882,0.0,1588,0,21300,0
2939,1758997801.3098564,0.1971,0.0,1592,0,21292,0
2972,1758997801.3101792,0.1965,0.0,1592,0,21296,0
3005,1758997801.3104944,0.1727,0.0,1580,0,21300,0
3038,1758997801.3107958,0.1965,0.0,1592,0,21296,0
3072,1758997801.3110938,0.1971,0.0,1592,0,21292,0
3105,1758997801.311389,0.1965,0.0,1592,0,21296,0
3138,1758997801.3116927,0.1965,0.0,1592,0,21296,0
3171,1758997801.3120046,0.1965,0.0,1592,0,21296,0
3204,1758997801.3123007,0.1959,0.0,1592,0,21300,0
3237,1758997801.3126004,0.1965,0.0,1592,0,21296,0
3270,1758997801.312895,0.1965,0.0,1592,0,21296,0
3303,1758997801.3131902,0.1965,0.0,1592,0,21296,0
3336,1758997801.3137124,0.1965,0.0,1592,0,21296,0
3369,1758997801.3140125,0.1971,0.0,1592,0,21292,0
3402,1758997801.31431,0.1959,0.0,1592,0,21300,0
3435,1758997801.3146083,0.1965,0.0,1592,0,21296,0
3468,1758997801.3149116,0.1965,0.0,1592,0,21296,0
4789,1758997801.3152952,0.1727,0.0,1580,0,21300,0
4723,1758997801.31565,0.1971,0.0,1592,0,21292,0
4756,1758997801.3165185,0.1804,0.0,1584,0,21300,0
4789,1758997801.316842,0.1727,0.0,1580,0,21300,0
4723,1758997801.3171988,0.1971,0.0,1592,0,21292,0
4756,1758997801.3175821,0.1804,0.0,1584,0,21300,0
4789,1758997801.3178792,0.1727,0.0,1580,0,21300,0
4822,1758997801.3354104,0.1959,0.0,1592,0,21300,0
4855,1758997801.3675473,0.1727,0.0,1580,0,21300,0
4888,1758997801.4004998,0.1732,0.0,1580,0,21296,0
4921,1758997801.4335167,0.1732,0.0,1580,0,21296,0
4954,1758997801.4665189,0.1732,0.0,1580,0,21296,0
4987,1758997801.4987645,0.1738,0.0,1580,0,21292,0
5020,1758997801.5316107,0.1732,0.0,1580,0,21296,0
5053,1758997801.5646183,0.1727,0.0,1580,0,21300,0
5086,1758997801.5976315,0.1727,0.0,1580,0,21300,0
5120,1758997801.63355,0.1732,0.0,1580,0,21296,0
5153,1758997801.6664984,0.1965,0.0,1592,0,21296,0
5186,1758997801.6994884,0.1732,0.0,1580,0,21296,0
5219,1758997801.7324626,0.1732,0.0,1580,0,21296,0
5252,1758997801.765479,0.1727,0.0,1580,0,21300,0
5285,1758997801.7977343,0.1727,0.0,1580,0,21300,0
5318,1758997801.8307154,0.1727,0.0,1580,0,21300,0
5351,1758997801.8635874,0.1965,0.0,1592,0,21296,0
5384,1758997801.8965757,0.181,0.0,1584,0,21296,0
5417,1758997801.9323995,0.1959,0.0,1592,0,21300,0
5450,1758997801.9653,0.1732,0.0,1580,0,21296,0
5483,1758997801.9983263,0.181,0.0,1584,0,21296,0
5516,1758997802.0313346,0.1732,0.0,1580,0,21296,0
5549,1758997802.0634878,0.1965,0.0,1592,0,21296,0
5582,1758997802.096404,0.1732,0.0,1580,0,21296,0
5615,1758997802.1297069,0.1804,0.0,1584,0,21300,0
5648,1758997802.1624699,0.1959,0.0,1592,0,21300,0
5681,1758997802.1960099,0.1965,0.0,1592,0,21296,0
5714,1758997802.228069,0.1727,0.0,1580,0,21300,0
5747,1758997802.2605116,0.1732,0.0,1580,0,21296,0
5780,1758997802.2935,0.1727,0.0,1580,0,21300,0
5813,1758997802.3265069,0.1727,0.0,1580,0,21300,0
5846,1758997802.3586946,0.1732,0.0,1580,0,21296,0
5879,1758997802.3916407,0.1732,0.0,1580,0,21296,0
5912,1758997802.4246435,0.1732,0.1687,1580,120,21296,1016
5945,1758997802.4576697,0.1732,0.192,1580,136,21296,1012
5978,1758997802.4906878,0.1732,0.1912,1580,136,21296,1016
6011,1758997802.5264063,0.1727,0.1976,1580,140,21300,1012
6044,1758997802.5594065,0.1732,0.1976,1580,140,21296,1012
6077,1758997802.5924065,0.1732,0.1976,1580,140,21296,1012
6110,1758997802.6254072,0.1727,0.1912,1580,136,21300,1016
6144,1758997802.6576407,0.1732,0.1912,1580,136,21296,1016
6177,1758997802.6906128,0.1804,0.1912,1584,136,21300,1016
6210,1758997802.7236052,0.1727,0.1912,1580,136,21300,1016
6243,1758997802.7566183,0.1732,0.2137,1580,152,21296,1016
6276,1758997802.7896137,0.1798,0.192,1584,136,21304,1012
6309,1758997802.825371,0.1732,0.192,1580,136,21296,1012
6342,1758997802.858347,0.181,0.1912,1584,136,21296,1016
6375,1758997802.8913488,0.1732,0.1969,1580,140,21296,1016
6408,1758997802.9235458,0.1732,0.1912,1580,136,21296,1016
6441,1758997802.9564862,0.1727,0.1912,1580,136,21300,1016
6474,1758997802.9894514,0.1732,0.192,1580,136,21296,1012
6507,1758997803.022452,0.1732,0.1912,1580,136,21296,1016
6540,1758997803.0554538,0.1732,0.1912,1580,136,21296,1016
6573,1758997803.0875635,0.1732,0.1912,1580,136,21296,1016
6606,1758997803.1205533,0.1577,0.1912,1572,136,21296,1016
6639,1758997803.153557,0.1732,0.1912,1580,136,21296,1016
6672,1758997803.186574,0.15,0.1912,1568,136,21296,1016
6705,1758997803.2195783,0.1344,0.1912,1560,136,21296,1016
6738,1758997803.2517402,0.1339,0.1912,1560,136,21300,1016
6771,1758997803.2846744,0.1111,0.1912,1548,136,21296,1016
6804,1758997803.3176944,0.1106,0.1912,1548,136,21300,1016
6837,1758997803.3506799,0.1111,0.1912,1548,136,21296,1016
6870,1758997803.3828247,0.0879,0.1912,1536,136,21296,1016
6903,1758997803.4194138,0.0956,0.1912,1540,136,21296,1016
6936,1758997803.45242,0.0956,0.1912,1540,136,21296,1016
6969,1758997803.4854264,0.0718,0.1912,1528,136,21300,1016
7002,1758997803.5175068,0.0801,0.1912,1532,136,21296,1016
7035,1758997803.5505161,0.0568,0.1912,1520,136,21296,1016
7068,1758997803.5836952,0.0568,0.1912,1520,136,21296,1016
7101,1758997803.6165314,0.033,0.192,1508,136,21300,1012
7134,1758997803.6487458,0.0568,0.1462,1520,104,21296,1016
7168,1758997803.6816828,0.0102,0.1912,1496,136,21296,1016
7201,1758997803.7147207,0.0102,0.192,1496,136,21296,1012
7234,1758997803.7477138,0.0102,0.1912,1496,136,21296,1016
7267,1758997803.780723,-0.0518,0.1976,1464,140,21296,1012
7300,1758997803.812966,-0.0441,0.1912,1468,136,21296,1016
7333,1758997803.8494697,-0.0674,0.1969,1456,140,21296,1016
7366,1758997803.8824694,-0.0596,0.192,1460,136,21296,1012
7399,1758997803.9154694,-0.0912,0.192,1444,136,21300,1012
7432,1758997803.94761,-0.0907,0.1912,1444,136,21296,1016
7465,1758997803.9805741,-0.0907,0.192,1444,136,21296,1012
7498,1758997804.0135863,-0.0829,0.192,1448,136,21296,1012
7531,1758997804.0465949,-0.0829,0.192,1448,136,21296,1012
7564,1758997804.079574,-0.0829,0.1912,1448,136,21296,1016
7597,1758997804.1116147,-0.0829,0.1976,1448,140,21296,1012
7630,1758997804.1446755,-0.0824,0.192,1448,136,21292,1012
7663,1758997804.177676,-0.0829,0.1976,1448,140,21296,1012
7696,1758997804.210696,-0.1062,0.192,1436,136,21296,1012
7729,1758997804.2428749,-0.1295,0.1912,1424,136,21296,1016
7762,1758997804.275785,-0.1295,0.192,1424,136,21296,1012
7795,1758997804.3124318,-0.1916,0.192,1392,136,21296,1012
7828,1758997804.3454263,-0.2071,0.1912,1384,136,21296,1016
7861,1758997804.3775492,-0.2459,0.1912,1364,136,21296,1016
7894,1758997804.4104376,-0.2692,0.1912,1352,136,21296,1016
7927,1758997804.4435298,-0.3162,0.1912,1328,136,21300,1016
7960,1758997804.476529,-0.3473,0.1912,1312,136,21300,1016
7993,1758997804.5095308,-0.3468,0.192,1312,136,21296,1012
8026,1758997804.5415463,-0.3701,0.192,1300,136,21296,1012
8059,1758997804.5746446,-0.3701,0.1912,1300,136,21296,1016
8092,1758997804.6076338,-0.355,0.1525,1308,108,21300,1012
