arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759015209.2216434,0.0,0.0,1592,0,0,0
66,1759015209.2221446,0.1996,0.0,1596,0,21328,0
99,1759015209.222626,0.1985,0.0,1596,0,21336,0
132,1759015209.2231135,0.1996,0.0,1596,0,21328,0
165,1759015209.22354,0.1996,0.0,1596,0,21328,0
198,1759015209.223828,0.1991,0.0,1596,0,21332,0
231,1759015209.2241156,0.1991,0.0,1596,0,21332,0
264,1759015209.2244031,0.1991,0.0,1596,0,21332,0
297,1759015209.2246902,0.1996,0.0,1596,0,21328,0
330,1759015209.2250063,0.1913,0.0,1592,0,21332,0
363,1759015209.2253149,0.2002,0.0,1596,0,21324,0
396,1759015209.225603,0.1913,0.0,1592,0,21332,0
429,1759015209.225891,0.1991,0.0,1596,0,21332,0
462,1759015209.2261796,0.1996,0.0,1596,0,21328,0
495,1759015209.2264729,0.1913,0.0,1592,0,21332,0
528,1759015209.2267663,0.1913,0.0,1592,0,21332,0
561,1759015209.2270582,0.1913,0.0,1592,0,21332,0
594,1759015209.2273462,0.1907,0.0,1592,0,21336,0
627,1759015209.2276511,0.1996,0.0,1596,0,21328,0
660,1759015209.2279408,0.1913,0.0,1592,0,21332,0
693,1759015209.2282379,0.1991,0.0,1596,0,21332,0
726,1759015209.2285452,0.1996,0.0,1596,0,21328,0
759,1759015209.2288356,0.1919,0.0,1592,0,21328,0
792,1759015209.2291362,0.1913,0.0,1592,0,21332,0
825,1759015209.2294247,0.1991,0.0,1596,0,21332,0
858,1759015209.2297244,0.1991,0.0,1596,0,21332,0
891,1759015209.230013,0.1996,0.0,1596,0,21328,0
924,1759015209.2303004,0.1913,0.0,1592,0,21332,0
957,1759015209.230593,0.1913,0.0,1592,0,21332,0
990,1759015209.2308805,0.1913,0.0,1592,0,21332,0
1024,1759015209.2311761,0.1996,0.0,1596,0,21328,0
1057,1759015209.2315876,0.1996,0.0,1596,0,21328,0
1090,1759015209.231907,0.1913,0.0,1592,0,21332,0
1123,1759015209.2322042,0.1991,0.0,1596,0,21332,0
1156,1759015209.2324991,0.1913,0.0,1592,0,21332,0
1189,1759015209.23281,0.1996,0.0,1596,0,21328,0
1222,1759015209.233117,0.1913,0.0,1592,0,21332,0
1255,1759015209.2334132,0.2002,0.0,1596,0,21324,0
1288,1759015209.2337077,0.1913,0.0,1592,0,21332,0
1321,1759015209.2340162,0.1913,0.0,1592,0,21332,0
1354,1759015209.2343109,0.1996,0.0,1596,0,21328,0
1387,1759015209.2346048,0.1996,0.0,1596,0,21328,0
1420,1759015209.2349033,0.1913,0.0,1592,0,21332,0
1453,1759015209.2351983,0.1996,0.0,1596,0,21328,0
1486,1759015209.235492,0.1996,0.0,1596,0,21328,0
1519,1759015209.2357872,0.1996,0.0,1596,0,21328,0
