arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759016444.3870914,0.1965,0.0,1592,0,21296,0
66,1759016444.3874016,0.1971,0.0,1592,0,21292,0
99,1759016444.3875823,0.1977,0.0,1592,0,21288,0
132,1759016444.3877668,0.1977,0.0,1592,0,21288,0
165,1759016444.3879588,0.1971,0.0,1592,0,21292,0
198,1759016444.3881426,0.1965,0.0,1592,0,21296,0
231,1759016444.388326,0.1971,0.0,1592,0,21292,0
264,1759016444.3885107,0.1977,0.0,1592,0,21288,0
297,1759016444.3886976,0.1971,0.0,1592,0,21292,0
330,1759016444.3888793,0.1893,0.0,1588,0,21292,0
363,1759016444.389084,0.2054,0.0,1596,0,21288,0
396,1759016444.389266,0.1893,0.0,1588,0,21292,0
429,1759016444.389448,0.1977,0.0,1592,0,21288,0
462,1759016444.3896286,0.1977,0.0,1592,0,21288,0
495,1759016444.3898094,0.1971,0.0,1592,0,21292,0
528,1759016444.3899992,0.1893,0.0,1588,0,21292,0
561,1759016444.3901803,0.1971,0.0,1592,0,21292,0
594,1759016444.390361,0.1971,0.0,1592,0,21292,0
627,1759016444.3905418,0.1971,0.0,1592,0,21292,0
660,1759016444.3907225,0.1965,0.0,1592,0,21296,0
693,1759016444.390903,0.1888,0.0,1588,0,21296,0
726,1759016444.3910923,0.1971,0.0,1592,0,21292,0
759,1759016444.391274,0.1965,0.0,1592,0,21296,0
792,1759016444.3914552,0.1971,0.0,1592,0,21292,0
825,1759016444.3916361,0.1977,0.0,1592,0,21288,0
858,1759016444.3918192,0.1971,0.0,1592,0,21292,0
891,1759016444.3920014,0.1971,0.0,1592,0,21292,0
924,1759016444.3923566,0.1893,0.0,1588,0,21292,0
957,1759016444.3925416,0.1888,0.0,1588,0,21296,0
990,1759016444.3927226,0.1971,0.0,1592,0,21292,0
1024,1759016444.392907,0.1816,0.0,1584,0,21292,0
1057,1759016444.3931096,0.1732,0.0,1580,0,21296,0
1090,1759016444.3933008,0.1816,0.0,1584,0,21292,0
1123,1759016444.3934865,0.1738,0.0,1580,0,21292,0
1156,1759016444.393672,0.1971,0.0,1592,0,21292,0
1189,1759016444.3938553,0.1732,0.0,1580,0,21296,0
1222,1759016444.3940384,0.1738,0.0,1580,0,21292,0
1255,1759016444.3942342,0.1744,0.0,1580,0,21288,0
1288,1759016444.3944187,0.1738,0.0,1580,0,21292,0
1321,1759016444.394602,0.1738,0.0,1580,0,21292,0
1354,1759016444.3947856,0.1971,0.0,1592,0,21292,0
1387,1759016444.394969,0.1971,0.0,1592,0,21292,0
1420,1759016444.3951523,0.1971,0.0,1592,0,21292,0
1453,1759016444.3953438,0.1965,0.0,1592,0,21296,0
1486,1759016444.3955286,0.1971,0.0,1592,0,21292,0
1519,1759016444.3957126,0.1738,0.0,1580,0,21292,0
1552,1759016444.3959007,0.1732,0.0,1580,0,21296,0
1585,1759016444.3960855,0.1977,0.0,1592,0,21288,0
1618,1759016444.3962696,0.1738,0.0,1580,0,21292,0
1651,1759016444.3966126,0.1732,0.0,1580,0,21296,0
1684,1759016444.3967998,0.1661,0.0,1576,0,21292,0
1717,1759016444.3971238,0.1977,0.0,1592,0,21288,0
1750,1759016444.39732,0.1738,0.0,1580,0,21292,0
1783,1759016444.3975122,0.1893,0.0,1588,0,21292,0
1816,1759016444.397696,0.1971,0.0,1592,0,21292,0
1849,1759016444.3978791,0.1977,0.0,1592,0,21288,0
1882,1759016444.3980618,0.1977,0.0,1592,0,21288,0
1915,1759016444.3982449,0.1965,0.0,1592,0,21296,0
1948,1759016444.3984284,0.1971,0.0,1592,0,21292,0
1981,1759016444.39862,0.1977,0.0,1592,0,21288,0
2014,1759016444.3988044,0.1893,0.0,1588,0,21292,0
2048,1759016444.398997,0.1977,0.0,1592,0,21288,0
2081,1759016444.3991816,0.1888,0.0,1588,0,21296,0
2114,1759016444.399366,0.1977,0.0,1592,0,21288,0
2147,1759016444.3995504,0.1888,0.0,1588,0,21296,0
2180,1759016444.3997374,0.1977,0.0,1592,0,21288,0
2213,1759016444.3999236,0.1971,0.0,1592,0,21292,0
2246,1759016444.400108,0.1977,0.0,1592,0,21288,0
2279,1759016444.4002926,0.1971,0.0,1592,0,21292,0
2312,1759016444.4004772,0.1971,0.0,1592,0,21292,0
2345,1759016444.40067,0.1971,0.0,1592,0,21292,0
2378,1759016444.4008543,0.1893,0.0,1588,0,21292,0
2411,1759016444.4010444,0.1971,0.0,1592,0,21292,0
2444,1759016444.4012284,0.1971,0.0,1592,0,21292,0
2477,1759016444.4014127,0.1971,0.0,1592,0,21292,0
2510,1759016444.4015963,0.1971,0.0,1592,0,21292,0
2543,1759016444.401789,0.1893,0.0,1588,0,21292,0
2576,1759016444.4019735,0.1977,0.0,1592,0,21288,0
2609,1759016444.4021575,0.1977,0.0,1592,0,21288,0
2642,1759016444.4023435,0.1893,0.0,1588,0,21292,0
2675,1759016444.4025288,0.1971,0.0,1592,0,21292,0
2708,1759016444.4027128,0.1977,0.0,1592,0,21288,0
2741,1759016444.402908,0.1977,0.0,1592,0,21288,0
2774,1759016444.4030926,0.1977,0.0,1592,0,21288,0
2807,1759016444.4032764,0.1977,0.0,1592,0,21288,0
2840,1759016444.403461,0.1738,0.0,1580,0,21292,0
2873,1759016444.4036462,0.1971,0.0,1592,0,21292,0
2906,1759016444.4038353,0.1977,0.0,1592,0,21288,0
2939,1759016444.4040203,0.1893,0.0,1588,0,21292,0
2972,1759016444.4042046,0.1971,0.0,1592,0,21292,0
3005,1759016444.4043887,0.1971,0.0,1592,0,21292,0
3038,1759016444.4045725,0.1977,0.0,1592,0,21288,0
3072,1759016444.404757,0.1971,0.0,1592,0,21292,0
3105,1759016444.4049413,0.1971,0.0,1592,0,21292,0
3138,1759016444.4051383,0.1971,0.0,1592,0,21292,0
3171,1759016444.4053228,0.1888,0.0,1588,0,21296,0
