arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759016270.7803237,0.1893,0.0,1588,0,21292,0
66,1759016270.7807446,0.1971,0.0,1592,0,21292,0
99,1759016270.7810273,0.1971,0.0,1592,0,21292,0
132,1759016270.781287,0.1971,0.0,1592,0,21292,0
165,1759016270.7815444,0.1888,0.0,1588,0,21296,0
198,1759016270.781801,0.1977,0.0,1592,0,21288,0
231,1759016270.7820625,0.1965,0.0,1592,0,21296,0
264,1759016270.782319,0.1971,0.0,1592,0,21292,0
297,1759016270.7825758,0.1971,0.0,1592,0,21292,0
330,1759016270.7828329,0.1893,0.0,1588,0,21292,0
363,1759016270.783092,0.1965,0.0,1592,0,21296,0
396,1759016270.783349,0.1971,0.0,1592,0,21292,0
429,1759016270.7836041,0.1965,0.0,1592,0,21296,0
462,1759016270.7838607,0.1971,0.0,1592,0,21292,0
495,1759016270.784133,0.1888,0.0,1588,0,21296,0
528,1759016270.7843957,0.1971,0.0,1592,0,21292,0
561,1759016270.7846608,0.1971,0.0,1592,0,21292,0
594,1759016270.7849221,0.1971,0.0,1592,0,21292,0
627,1759016270.7852046,0.1971,0.0,1592,0,21292,0
660,1759016270.7854645,0.1893,0.0,1588,0,21292,0
693,1759016270.7857232,0.1893,0.0,1588,0,21292,0
726,1759016270.7859817,0.1971,0.0,1592,0,21292,0
759,1759016270.7862563,0.1893,0.0,1588,0,21292,0
792,1759016270.7865133,0.1971,0.0,1592,0,21292,0
825,1759016270.7867696,0.1893,0.0,1588,0,21292,0
858,1759016270.7870255,0.1971,0.0,1592,0,21292,0
891,1759016270.7872922,0.1888,0.0,1588,0,21296,0
924,1759016270.7875495,0.1888,0.0,1588,0,21296,0
957,1759016270.7878058,0.1888,0.0,1588,0,21296,0
990,1759016270.7880638,0.1738,0.0,1580,0,21292,0
1024,1759016270.7883446,0.1971,0.0,1592,0,21292,0
1057,1759016270.7886112,0.1888,0.0,1588,0,21296,0
1090,1759016270.7888744,0.1893,0.0,1588,0,21292,0
1123,1759016270.789145,0.1888,0.0,1588,0,21296,0
1156,1759016270.789421,0.1971,0.0,1592,0,21292,0
1189,1759016270.789685,0.1965,0.0,1592,0,21296,0
1222,1759016270.789948,0.1888,0.0,1588,0,21296,0
1255,1759016270.79021,0.1971,0.0,1592,0,21292,0
1288,1759016270.790625,0.1888,0.0,1588,0,21296,0
1321,1759016270.790889,0.1971,0.0,1592,0,21292,0
1354,1759016270.791151,0.1893,0.0,1588,0,21292,0
1387,1759016270.7914135,0.1977,0.0,1592,0,21288,0
1420,1759016270.7916887,0.1888,0.0,1588,0,21296,0
1453,1759016270.791953,0.1971,0.0,1592,0,21292,0
1486,1759016270.7922165,0.1971,0.0,1592,0,21292,0
1519,1759016270.7924795,0.1965,0.0,1592,0,21296,0
1552,1759016270.7927527,0.1965,0.0,1592,0,21296,0
1585,1759016270.7930229,0.1971,0.0,1592,0,21292,0
1618,1759016270.7932868,0.1971,0.0,1592,0,21292,0
1651,1759016270.7935503,0.1965,0.0,1592,0,21296,0
1684,1759016270.7938266,0.1977,0.0,1592,0,21288,0
1717,1759016270.7940907,0.1971,0.0,1592,0,21292,0
1750,1759016270.7943537,0.1965,0.0,1592,0,21296,0
1783,1759016270.794617,0.1971,0.0,1592,0,21292,0
1816,1759016270.7948837,0.1971,0.0,1592,0,21292,0
1849,1759016270.795147,0.1893,0.0,1588,0,21292,0
1882,1759016270.7954097,0.1899,0.0,1588,0,21288,0
1915,1759016270.7956743,0.1971,0.0,1592,0,21292,0
1948,1759016270.795955,0.1971,0.0,1592,0,21292,0
1981,1759016270.7962189,0.1893,0.0,1588,0,21292,0
2014,1759016270.796483,0.1971,0.0,1592,0,21292,0
2048,1759016270.7967463,0.1971,0.0,1592,0,21292,0
2081,1759016270.7970297,0.1977,0.0,1592,0,21288,0
2114,1759016270.7972946,0.1971,0.0,1592,0,21292,0
2147,1759016270.7975576,0.1971,0.0,1592,0,21292,0
2180,1759016270.7978203,0.1965,0.0,1592,0,21296,0
2213,1759016270.798107,0.1965,0.0,1592,0,21296,0
2246,1759016270.7983735,0.1971,0.0,1592,0,21292,0
2279,1759016270.7986388,0.1977,0.0,1592,0,21288,0
2312,1759016270.7989044,0.1971,0.0,1592,0,21292,0
2345,1759016270.799189,0.1738,0.0,1580,0,21292,0
2378,1759016270.799456,0.1965,0.0,1592,0,21296,0
2411,1759016270.7997222,0.1971,0.0,1592,0,21292,0
2444,1759016270.7999885,0.1971,0.0,1592,0,21292,0
2477,1759016270.8002737,0.1965,0.0,1592,0,21296,0
2510,1759016270.8006513,0.1965,0.0,1592,0,21296,0
2543,1759016270.8009255,0.1971,0.0,1592,0,21292,0
2576,1759016270.801217,0.1965,0.0,1592,0,21296,0
2609,1759016270.8014822,0.1965,0.0,1592,0,21296,0
2642,1759016270.8017461,0.1977,0.0,1592,0,21288,0
2675,1759016270.8020098,0.1971,0.0,1592,0,21292,0
2708,1759016270.802276,0.1965,0.0,1592,0,21296,0
2741,1759016270.8025396,0.1971,0.0,1592,0,21292,0
2774,1759016270.802802,0.1965,0.0,1592,0,21296,0
2807,1759016270.8030653,0.1965,0.0,1592,0,21296,0
2840,1759016270.8033457,0.1971,0.0,1592,0,21292,0
2873,1759016270.8036094,0.1971,0.0,1592,0,21292,0
2906,1759016270.8038726,0.1971,0.0,1592,0,21292,0
2939,1759016270.8041356,0.1893,0.0,1588,0,21292,0
2972,1759016270.8044157,0.1882,0.0,1588,0,21300,0
3005,1759016270.8046834,0.1965,0.0,1592,0,21296,0
3038,1759016270.8049495,0.1977,0.0,1592,0,21288,0
3072,1759016270.8052213,0.1971,0.0,1592,0,21292,0
3105,1759016270.8054917,0.1971,0.0,1592,0,21292,0
3138,1759016270.805757,0.1965,0.0,1592,0,21296,0
3171,1759016270.8060234,0.1965,0.0,1592,0,21296,0
3204,1759016270.806289,0.1971,0.0,1592,0,21292,0
3237,1759016270.8065696,0.1971,0.0,1592,0,21292,0
3270,1759016270.8068323,0.1971,0.0,1592,0,21292,0
3303,1759016270.8070953,0.2049,0.0,1596,0,21292,0
3336,1759016270.8073578,0.1965,0.0,1592,0,21296,0
3369,1759016270.8076894,0.1965,0.0,1592,0,21296,0
3402,1759016270.807954,0.1977,0.0,1592,0,21288,0
3435,1759016270.808221,0.1971,0.0,1592,0,21292,0
4789,1759016270.8101482,0.1893,0.0,1588,0,21292,0
4723,1759016270.810473,0.1971,0.0,1592,0,21292,0
4756,1759016270.81187,0.1971,0.0,1592,0,21292,0
4789,1759016270.8121426,0.1893,0.0,1588,0,21292,0
4723,1759016270.8124654,0.1971,0.0,1592,0,21292,0
4756,1759016270.8131793,0.1971,0.0,1592,0,21292,0
4789,1759016270.8134477,0.1893,0.0,1588,0,21292,0
4822,1759016270.8290102,0.1977,0.0,1592,0,21288,0
4855,1759016270.861257,0.1977,0.0,1592,0,21288,0
4888,1759016270.8940828,0.1977,0.0,1592,0,21288,0
4921,1759016270.9271052,0.1971,0.0,1592,0,21292,0
4954,1759016270.9601076,0.1971,0.0,1592,0,21292,0
4987,1759016270.9960196,0.1965,0.0,1592,0,21296,0
5020,1759016271.0288787,0.1971,0.0,1592,0,21292,0
5053,1759016271.0618916,0.1965,0.0,1592,0,21296,0
5086,1759016271.0948884,0.1971,0.0,1592,0,21292,0
5120,1759016271.1279387,0.1971,0.0,1592,0,21292,0
5153,1759016271.1601672,0.1971,0.0,1592,0,21292,0
5186,1759016271.1930747,0.1971,0.0,1592,0,21292,0
5219,1759016271.2261827,0.1971,0.0,1592,0,21292,0
5252,1759016271.2590995,0.1893,0.0,1588,0,21292,0
5285,1759016271.2948973,0.1583,0.0,1572,0,21292,0
5318,1759016271.3277974,0.1971,0.0,1592,0,21292,0
5351,1759016271.3608098,0.1965,0.0,1592,0,21296,0
5384,1759016271.3938036,0.1971,0.0,1592,0,21292,0
5417,1759016271.4261038,0.1971,0.0,1592,0,21292,0
5450,1759016271.4590483,0.1971,0.0,1592,0,21292,0
5483,1759016271.4919183,0.1971,0.0,1592,0,21292,0
5516,1759016271.524914,0.1965,0.0,1592,0,21296,0
5549,1759016271.557915,0.1977,0.0,1592,0,21288,0
5582,1759016271.5901322,0.1971,0.0,1592,0,21292,0
5615,1759016271.6232483,0.1971,0.0,1592,0,21292,0
5648,1759016271.6561553,0.1971,0.0,1592,0,21292,0
5681,1759016271.689052,0.1971,0.0,1592,0,21292,0
5714,1759016271.7221692,0.1971,0.0,1592,0,21292,0
5747,1759016271.754158,0.1971,0.0,1592,0,21292,0
5780,1759016271.787165,0.1971,0.0,1592,0,21292,0
5813,1759016271.820317,0.1971,0.0,1592,0,21292,0
5846,1759016271.8531766,0.1971,0.0,1592,0,21292,0
5879,1759016271.8888645,0.1971,0.0,1592,0,21292,0
5912,1759016271.9218626,0.1971,0.0,1592,0,21292,0
5945,1759016271.9548619,0.1971,0.0,1592,0,21292,0
5978,1759016271.9878588,0.1965,0.0,1592,0,21296,0
6011,1759016272.0201905,0.1965,0.0,1592,0,21296,0
6044,1759016272.0530045,0.1738,0.0,1580,0,21292,0
6077,1759016272.085992,0.1727,0.0,1580,0,21300,0
6110,1759016272.118989,0.2204,0.0,1604,0,21292,0
6144,1759016272.151271,0.1666,0.0,1576,0,21288,0
6177,1759016272.1843822,0.1738,0.0,1580,0,21292,0
6210,1759016272.2171865,0.1738,0.0,1580,0,21292,0
6243,1759016272.2501884,0.1738,0.0,1580,0,21292,0
6276,1759016272.283211,0.1738,0.1237,1580,88,21292,1016
6309,1759016272.3189716,0.1738,0.2137,1580,152,21292,1016
6342,1759016272.3519397,0.1732,0.2137,1580,152,21296,1016
6375,1759016272.3849423,0.1738,0.2137,1580,152,21292,1016
6408,1759016272.4179494,0.1738,0.2202,1580,156,21292,1012
6441,1759016272.450215,0.1738,0.2146,1580,152,21292,1012
6474,1759016272.4830806,0.1738,0.2137,1580,152,21292,1016
6507,1759016272.5161986,0.1738,0.2137,1580,152,21292,1016
6540,1759016272.5490553,0.1822,0.2137,1584,152,21288,1016
6573,1759016272.5820758,0.1583,0.2146,1572,152,21292,1012
6606,1759016272.614246,0.1589,0.2146,1572,152,21288,1012
6639,1759016272.6471536,0.1344,0.2146,1560,152,21296,1012
6672,1759016272.6802812,0.1344,0.2146,1560,152,21296,1012
6705,1759016272.7131765,0.0884,0.2202,1536,156,21292,1012
6738,1759016272.7489066,0.0967,0.2137,1540,152,21288,1016
6771,1759016272.7818985,0.0812,0.2193,1532,156,21288,1016
6804,1759016272.8148966,0.0574,0.1912,1520,136,21292,1016
6837,1759016272.8478975,0.0491,0.1976,1516,140,21296,1012
6870,1759016272.8799784,0.0729,0.1912,1528,136,21292,1016
6903,1759016272.9129975,0.0729,0.192,1528,136,21292,1012
6936,1759016272.946006,0.0729,0.192,1528,136,21292,1012
6969,1759016272.9790032,0.0729,0.1976,1528,140,21292,1012
7002,1759016273.0112205,0.0729,0.1976,1528,140,21292,1012
7035,1759016273.044282,0.0729,0.192,1528,136,21292,1012
7068,1759016273.077104,0.0962,0.1976,1540,140,21292,1012
7101,1759016273.1101048,0.0962,0.1976,1540,140,21292,1012
7134,1759016273.1431098,0.0962,0.192,1540,136,21292,1012
7168,1759016273.1753862,0.1977,0.1976,1592,140,21288,1012
7201,1759016273.211927,0.2054,0.1912,1596,136,21288,1016
7234,1759016273.2449293,0.1977,0.1912,1592,136,21288,1016
7267,1759016273.2779417,0.1971,0.1976,1592,140,21292,1012
7300,1759016273.3100743,0.1977,0.1912,1592,136,21288,1016
7333,1759016273.3430316,0.1971,0.192,1592,136,21292,1012
7366,1759016273.3760502,0.1822,0.1912,1584,136,21288,1016
7399,1759016273.409058,0.1738,0.1976,1580,140,21292,1012
7432,1759016273.4420586,0.1732,0.1976,1580,140,21296,1012
7465,1759016273.4742436,0.1971,0.192,1592,136,21292,1012
7498,1759016273.5071685,0.1505,0.1912,1568,136,21292,1016
7531,1759016273.540266,0.1977,0.192,1592,136,21288,1012
7564,1759016273.573153,0.1971,0.192,1592,136,21292,1012
7597,1759016273.6053078,0.1738,0.192,1580,136,21292,1012
7630,1759016273.6382623,0.1738,0.192,1580,136,21292,1012
7663,1759016273.6712677,0.1505,0.192,1568,136,21292,1012
7696,1759016273.7044024,0.1195,0.192,1552,136,21292,1012
7729,1759016273.7373064,0.0574,0.192,1520,136,21292,1012
7762,1759016273.772994,0.0341,0.192,1508,136,21292,1012
7795,1759016273.8060052,0.0186,0.192,1500,136,21292,1012
7828,1759016273.8390002,0.0108,0.192,1496,136,21292,1012
7861,1759016273.8719864,0.0102,0.192,1496,136,21296,1012
7894,1759016273.9040356,-0.0042,0.192,1488,136,21288,1012
7927,1759016273.9371243,-0.0125,0.192,1484,136,21292,1012
7960,1759016273.9700978,-0.0125,0.192,1484,136,21292,1012
7993,1759016274.0031228,-0.0047,0.192,1488,136,21292,1012
8026,1759016274.0352502,-0.0042,0.192,1488,136,21288,1012
8059,1759016274.068336,-0.0047,0.192,1488,136,21292,1012
8092,1759016274.1012125,-0.0286,0.192,1476,136,21296,1012
8125,1759016274.1342032,-0.028,0.192,1476,136,21292,1012
8158,1759016274.167218,-0.028,0.192,1476,136,21292,1012
8192,1759016274.2029495,-0.0197,0.192,1480,136,21288,1012
8225,1759016274.2360377,-0.0286,0.192,1476,136,21296,1012
8258,1759016274.269048,-0.028,0.192,1476,136,21292,1012
8291,1759016274.3020413,-0.028,0.192,1476,136,21292,1012
8324,1759016274.3340974,-0.0286,0.192,1476,136,21296,1012
8357,1759016274.3671367,-0.0275,0.192,1476,136,21288,1012
8390,1759016274.400273,-0.0275,0.0002,1476,92,21288,869928
8423,1759016274.433146,-0.028,0.1786,1476,128,21292,1024
8456,1759016274.465346,-0.028,0.192,1476,136,21292,1012
8489,1759016274.4982634,-0.0436,0.192,1468,136,21292,1012
8522,1759016274.5313282,-0.028,0.1969,1476,140,21292,1016
8555,1759016274.5643728,-0.0358,0.1912,1472,136,21292,1016
8588,1759016274.5973072,-0.0275,0.1912,1476,136,21288,1016
8621,1759016274.6293676,-0.028,0.192,1476,136,21292,1012
8654,1759016274.665979,-0.028,0.1976,1476,140,21292,1012
8687,1759016274.6989884,-0.0203,0.192,1480,136,21292,1012
8720,1759016274.7320108,-0.028,0.192,1476,136,21292,1012
8753,1759016274.7640493,-0.0518,0.1462,1464,104,21296,1016
8786,1759016274.7970948,-0.0513,0.1976,1464,140,21292,1012
8819,1759016274.830118,-0.0508,0.0062,1464,92,21288,21288
8852,1759016274.8630948,-0.0513,0.1912,1464,136,21292,1016
8885,1759016274.8952785,-0.043,0.1976,1468,140,21288,1012
8918,1759016274.9281118,-0.0513,0.192,1464,136,21292,1012
8951,1759016274.9612436,-0.0668,0.1912,1456,136,21292,1016
8984,1759016274.9941907,-0.0668,0.1912,1456,136,21292,1016
9017,1759016275.0271769,-0.0668,0.1912,1456,136,21292,1016
9050,1759016275.0592506,-0.0658,0.1912,1456,136,21284,1016
9083,1759016275.0922732,-0.0668,0.1976,1456,140,21292,1012
9116,1759016275.1252959,-0.0436,0.1976,1468,140,21292,1012
9149,1759016275.1583118,-0.0513,0.1912,1464,136,21292,1016
9182,1759016275.190492,-0.043,0.192,1468,136,21288,1012
9216,1759016275.227014,-0.0513,0.1912,1464,136,21292,1016
9249,1759016275.2601123,-0.0513,0.192,1464,136,21292,1012
9282,1759016275.2931468,-0.043,0.1912,1468,136,21288,1016
9315,1759016275.3261194,-0.0513,0.1912,1464,136,21292,1016
9348,1759016275.3581219,-0.043,0.1912,1468,136,21288,1016
9381,1759016275.3912258,-0.043,0.1912,1468,136,21288,1016
9414,1759016275.424225,-0.0513,0.1912,1464,136,21292,1016
9447,1759016275.4572163,-0.028,0.1912,1476,136,21292,1016
9480,1759016275.489333,-0.028,0.1912,1476,136,21292,1016
9513,1759016275.5223365,-0.0197,0.1912,1480,136,21288,1016
9546,1759016275.5553465,-0.0047,0.1912,1488,136,21292,1016
9579,1759016275.5886154,-0.0047,0.1912,1488,136,21292,1016
9612,1759016275.621352,-0.0053,0.1912,1488,136,21296,1016
9645,1759016275.6533728,-0.0125,0.1912,1484,136,21292,1016
9678,1759016275.6900656,-0.0047,0.1912,1488,136,21292,1016
9711,1759016275.7230604,-0.028,0.1912,1476,136,21292,1016
9744,1759016275.755275,-0.028,0.1912,1476,136,21292,1016
9777,1759016275.788112,-0.028,0.1912,1476,136,21292,1016
9810,1759016275.8211887,-0.0436,0.1912,1468,136,21292,1016
9843,1759016275.85417,-0.0436,0.1912,1468,136,21292,1016
