arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759015388.989843,0.1925,0.0,1592,0,21324,0
66,1759015388.990163,0.1996,0.0,1596,0,21328,0
99,1759015388.9904726,0.2008,0.0,1596,0,21320,0
132,1759015388.9907649,0.2002,0.0,1596,0,21324,0
165,1759015388.9910548,0.1925,0.0,1592,0,21324,0
198,1759015388.9913447,0.1919,0.0,1592,0,21328,0
231,1759015388.9916499,0.193,0.0,1592,0,21320,0
264,1759015388.99194,0.1925,0.0,1592,0,21324,0
297,1759015388.9922297,0.1925,0.0,1592,0,21324,0
330,1759015388.9925234,0.2002,0.0,1596,0,21324,0
363,1759015388.992813,0.1919,0.0,1592,0,21328,0
396,1759015388.9932954,0.2002,0.0,1596,0,21324,0
429,1759015388.993595,0.1919,0.0,1592,0,21328,0
462,1759015388.9938896,0.1925,0.0,1592,0,21324,0
495,1759015388.994181,0.1919,0.0,1592,0,21328,0
528,1759015388.9944718,0.1925,0.0,1592,0,21324,0
561,1759015388.994778,0.1919,0.0,1592,0,21328,0
594,1759015388.9950674,0.1919,0.0,1592,0,21328,0
627,1759015388.9953647,0.1925,0.0,1592,0,21324,0
660,1759015388.9956827,0.1925,0.0,1592,0,21324,0
693,1759015388.9959795,0.1925,0.0,1592,0,21324,0
726,1759015388.9962502,0.1925,0.0,1592,0,21324,0
759,1759015388.9965196,0.1996,0.0,1596,0,21328,0
792,1759015388.9968038,0.1919,0.0,1592,0,21328,0
825,1759015388.9972289,0.1919,0.0,1592,0,21328,0
858,1759015388.997503,0.162,0.0,1576,0,21320,0
891,1759015388.9977906,0.1919,0.0,1592,0,21328,0
924,1759015388.9980628,0.2002,0.0,1596,0,21324,0
957,1759015388.998334,0.2002,0.0,1596,0,21324,0
990,1759015388.998605,0.1925,0.0,1592,0,21324,0
1024,1759015388.9988966,0.2008,0.0,1596,0,21320,0
1057,1759015388.999174,0.1925,0.0,1592,0,21324,0
1090,1759015388.999551,0.193,0.0,1592,0,21320,0
1123,1759015388.9998305,0.1919,0.0,1592,0,21328,0
1156,1759015389.0001566,0.193,0.0,1592,0,21320,0
1189,1759015389.000436,0.1925,0.0,1592,0,21324,0
1222,1759015389.000713,0.1925,0.0,1592,0,21324,0
1255,1759015389.0010014,0.2002,0.0,1596,0,21324,0
1288,1759015389.0014153,0.2002,0.0,1596,0,21324,0
1321,1759015389.0016954,0.1919,0.0,1592,0,21328,0
1354,1759015389.0019739,0.2002,0.0,1596,0,21324,0
1387,1759015389.002272,0.1925,0.0,1592,0,21324,0
1420,1759015389.0025506,0.2014,0.0,1596,0,21316,0
1453,1759015389.0028286,0.1936,0.0,1592,0,21316,0
1486,1759015389.0031066,0.1936,0.0,1592,0,21316,0
1519,1759015389.003384,0.193,0.0,1592,0,21320,0
