frame_id,timestamp,image_path
198,1759015530.3172967,frames/frame_000198.jpg
199,1759015530.3512425,frames/frame_000199.jpg
200,1759015530.3850734,frames/frame_000200.jpg
201,1759015530.419347,frames/frame_000201.jpg
202,1759015530.4529922,frames/frame_000202.jpg
203,1759015530.4871683,frames/frame_000203.jpg
204,1759015530.5210123,frames/frame_000204.jpg
205,1759015530.5550978,frames/frame_000205.jpg
206,1759015530.5890436,frames/frame_000206.jpg
207,1759015530.6224174,frames/frame_000207.jpg
208,1759015530.6561584,frames/frame_000208.jpg
209,1759015530.6900446,frames/frame_000209.jpg
210,1759015530.724232,frames/frame_000210.jpg
211,1759015530.758095,frames/frame_000211.jpg
212,1759015530.792267,frames/frame_000212.jpg
213,1759015530.8261576,frames/frame_000213.jpg
214,1759015530.8602831,frames/frame_000214.jpg
215,1759015530.8943398,frames/frame_000215.jpg
216,1759015530.9282365,frames/frame_000216.jpg
217,1759015530.962089,frames/frame_000217.jpg
218,1759015530.9963117,frames/frame_000218.jpg
219,1759015531.030102,frames/frame_000219.jpg
220,1759015531.064267,frames/frame_000220.jpg
221,1759015531.0981357,frames/frame_000221.jpg
222,1759015531.1322672,frames/frame_000222.jpg
223,1759015531.166317,frames/frame_000223.jpg
224,1759015531.2003446,frames/frame_000224.jpg
225,1759015531.2339313,frames/frame_000225.jpg
226,1759015531.2675736,frames/frame_000226.jpg
227,1759015531.3014295,frames/frame_000227.jpg
228,1759015531.3351772,frames/frame_000228.jpg
229,1759015531.3692856,frames/frame_000229.jpg
230,1759015531.4031818,frames/frame_000230.jpg
231,1759015531.437292,frames/frame_000231.jpg
232,1759015531.47118,frames/frame_000232.jpg
233,1759015531.5052953,frames/frame_000233.jpg
234,1759015531.5391839,frames/frame_000234.jpg
235,1759015531.573291,frames/frame_000235.jpg
236,1759015531.6071737,frames/frame_000236.jpg
237,1759015531.6413167,frames/frame_000237.jpg
238,1759015531.6751757,frames/frame_000238.jpg
239,1759015531.7093103,frames/frame_000239.jpg
240,1759015531.7430658,frames/frame_000240.jpg
241,1759015531.7773077,frames/frame_000241.jpg
242,1759015531.8111475,frames/frame_000242.jpg
243,1759015531.8453095,frames/frame_000243.jpg
244,1759015531.8792036,frames/frame_000244.jpg
245,1759015531.913302,frames/frame_000245.jpg
246,1759015531.9474123,frames/frame_000246.jpg
247,1759015531.981305,frames/frame_000247.jpg
248,1759015532.0154116,frames/frame_000248.jpg
249,1759015532.0493162,frames/frame_000249.jpg
250,1759015532.0834572,frames/frame_000250.jpg
251,1759015532.1173184,frames/frame_000251.jpg
252,1759015532.1514368,frames/frame_000252.jpg
253,1759015532.185323,frames/frame_000253.jpg
254,1759015532.219436,frames/frame_000254.jpg
255,1759015532.2533262,frames/frame_000255.jpg
256,1759015532.287443,frames/frame_000256.jpg
257,1759015532.3213296,frames/frame_000257.jpg
258,1759015532.3554432,frames/frame_000258.jpg
259,1759015532.389345,frames/frame_000259.jpg
260,1759015532.423469,frames/frame_000260.jpg
261,1759015532.4573412,frames/frame_000261.jpg
262,1759015532.4914486,frames/frame_000262.jpg
263,1759015532.5253167,frames/frame_000263.jpg
264,1759015532.5594494,frames/frame_000264.jpg
265,1759015532.5935395,frames/frame_000265.jpg
266,1759015532.6274335,frames/frame_000266.jpg
267,1759015532.6615522,frames/frame_000267.jpg
268,1759015532.6954532,frames/frame_000268.jpg
269,1759015532.729563,frames/frame_000269.jpg
270,1759015532.7634819,frames/frame_000270.jpg
271,1759015532.7975636,frames/frame_000271.jpg
272,1759015532.8314607,frames/frame_000272.jpg
273,1759015532.8655772,frames/frame_000273.jpg
274,1759015532.8994637,frames/frame_000274.jpg
275,1759015532.9335709,frames/frame_000275.jpg
276,1759015532.9674702,frames/frame_000276.jpg
277,1759015533.0015805,frames/frame_000277.jpg
278,1759015533.035463,frames/frame_000278.jpg
279,1759015533.0696023,frames/frame_000279.jpg
280,1759015533.1034675,frames/frame_000280.jpg
281,1759015533.1375844,frames/frame_000281.jpg
282,1759015533.171456,frames/frame_000282.jpg
283,1759015533.2055752,frames/frame_000283.jpg
284,1759015533.2394595,frames/frame_000284.jpg
285,1759015533.2735784,frames/frame_000285.jpg
286,1759015533.3077216,frames/frame_000286.jpg
287,1759015533.3416028,frames/frame_000287.jpg
288,1759015533.3757343,frames/frame_000288.jpg
289,1759015533.409605,frames/frame_000289.jpg
290,1759015533.4437165,frames/frame_000290.jpg
291,1759015533.4776042,frames/frame_000291.jpg
292,1759015533.5117302,frames/frame_000292.jpg
293,1759015533.5456307,frames/frame_000293.jpg
294,1759015533.579743,frames/frame_000294.jpg
295,1759015533.6136057,frames/frame_000295.jpg
296,1759015533.6477485,frames/frame_000296.jpg
297,1759015533.6820035,frames/frame_000297.jpg
298,1759015533.7159605,frames/frame_000298.jpg
299,1759015533.7496622,frames/frame_000299.jpg
300,1759015533.7836134,frames/frame_000300.jpg
301,1759015533.8174922,frames/frame_000301.jpg
302,1759015533.8515913,frames/frame_000302.jpg
303,1759015533.885479,frames/frame_000303.jpg
304,1759015533.9195864,frames/frame_000304.jpg
305,1759015533.9537077,frames/frame_000305.jpg
306,1759015533.9876046,frames/frame_000306.jpg
307,1759015534.0216968,frames/frame_000307.jpg
308,1759015534.0555818,frames/frame_000308.jpg
309,1759015534.0897033,frames/frame_000309.jpg
310,1759015534.1236029,frames/frame_000310.jpg
311,1759015534.157758,frames/frame_000311.jpg
312,1759015534.1916018,frames/frame_000312.jpg
313,1759015534.2257373,frames/frame_000313.jpg
314,1759015534.2595778,frames/frame_000314.jpg
315,1759015534.2936854,frames/frame_000315.jpg
316,1759015534.327588,frames/frame_000316.jpg
317,1759015534.3617215,frames/frame_000317.jpg
318,1759015534.395601,frames/frame_000318.jpg
319,1759015534.4297016,frames/frame_000319.jpg
320,1759015534.4635944,frames/frame_000320.jpg
321,1759015534.497705,frames/frame_000321.jpg
322,1759015534.5315983,frames/frame_000322.jpg
323,1759015534.5657194,frames/frame_000323.jpg
324,1759015534.5998683,frames/frame_000324.jpg
325,1759015534.6337595,frames/frame_000325.jpg
326,1759015534.6678538,frames/frame_000326.jpg
327,1759015534.701754,frames/frame_000327.jpg
328,1759015534.7358449,frames/frame_000328.jpg
329,1759015534.7697108,frames/frame_000329.jpg
330,1759015534.803863,frames/frame_000330.jpg
331,1759015534.8377433,frames/frame_000331.jpg
332,1759015534.871227,frames/frame_000332.jpg
333,1759015534.9047062,frames/frame_000333.jpg
334,1759015534.938126,frames/frame_000334.jpg
335,1759015534.9717789,frames/frame_000335.jpg
336,1759015535.0059028,frames/frame_000336.jpg
337,1759015535.039752,frames/frame_000337.jpg
338,1759015535.073866,frames/frame_000338.jpg
339,1759015535.1077707,frames/frame_000339.jpg
340,1759015535.141872,frames/frame_000340.jpg
341,1759015535.1757379,frames/frame_000341.jpg
342,1759015535.209917,frames/frame_000342.jpg
343,1759015535.2440248,frames/frame_000343.jpg
344,1759015535.2779052,frames/frame_000344.jpg
345,1759015535.3119836,frames/frame_000345.jpg
346,1759015535.3461251,frames/frame_000346.jpg
347,1759015535.3802133,frames/frame_000347.jpg
348,1759015535.4139843,frames/frame_000348.jpg
349,1759015535.448123,frames/frame_000349.jpg
350,1759015535.482022,frames/frame_000350.jpg
351,1759015535.5163615,frames/frame_000351.jpg
352,1759015535.5501118,frames/frame_000352.jpg
353,1759015535.5843086,frames/frame_000353.jpg
354,1759015535.6181455,frames/frame_000354.jpg
355,1759015535.652533,frames/frame_000355.jpg
356,1759015535.6860845,frames/frame_000356.jpg
357,1759015535.720291,frames/frame_000357.jpg
358,1759015535.7541878,frames/frame_000358.jpg
359,1759015535.788454,frames/frame_000359.jpg
360,1759015535.822054,frames/frame_000360.jpg
361,1759015535.8558457,frames/frame_000361.jpg
362,1759015535.8896053,frames/frame_000362.jpg
363,1759015535.9238758,frames/frame_000363.jpg
364,1759015535.957561,frames/frame_000364.jpg
365,1759015535.9912095,frames/frame_000365.jpg
366,1759015536.02528,frames/frame_000366.jpg
367,1759015536.0591493,frames/frame_000367.jpg
368,1759015536.0932088,frames/frame_000368.jpg
369,1759015536.1270247,frames/frame_000369.jpg
370,1759015536.1610718,frames/frame_000370.jpg
371,1759015536.19496,frames/frame_000371.jpg
372,1759015536.2290828,frames/frame_000372.jpg
373,1759015536.2633536,frames/frame_000373.jpg
374,1759015536.2975562,frames/frame_000374.jpg
375,1759015536.331583,frames/frame_000375.jpg
376,1759015536.3650298,frames/frame_000376.jpg
377,1759015536.398875,frames/frame_000377.jpg
378,1759015536.4329758,frames/frame_000378.jpg
379,1759015536.4668815,frames/frame_000379.jpg
380,1759015536.500976,frames/frame_000380.jpg
381,1759015536.5350857,frames/frame_000381.jpg
382,1759015536.5689762,frames/frame_000382.jpg
383,1759015536.6030858,frames/frame_000383.jpg
384,1759015536.6369765,frames/frame_000384.jpg
385,1759015536.6710844,frames/frame_000385.jpg
386,1759015536.7049987,frames/frame_000386.jpg
387,1759015536.7390847,frames/frame_000387.jpg
388,1759015536.7730227,frames/frame_000388.jpg
389,1759015536.8070853,frames/frame_000389.jpg
390,1759015536.840986,frames/frame_000390.jpg
391,1759015536.8750844,frames/frame_000391.jpg
392,1759015536.9090114,frames/frame_000392.jpg
393,1759015536.943164,frames/frame_000393.jpg
394,1759015536.9769752,frames/frame_000394.jpg
395,1759015537.0111418,frames/frame_000395.jpg
396,1759015537.0450666,frames/frame_000396.jpg
397,1759015537.0790813,frames/frame_000397.jpg
398,1759015537.1129751,frames/frame_000398.jpg
399,1759015537.1471364,frames/frame_000399.jpg
400,1759015537.1811907,frames/frame_000400.jpg
401,1759015537.2151926,frames/frame_000401.jpg
402,1759015537.2491715,frames/frame_000402.jpg
403,1759015537.283169,frames/frame_000403.jpg
404,1759015537.3171737,frames/frame_000404.jpg
405,1759015537.351171,frames/frame_000405.jpg
406,1759015537.3851886,frames/frame_000406.jpg
407,1759015537.4192104,frames/frame_000407.jpg
408,1759015537.4531903,frames/frame_000408.jpg
409,1759015537.4871926,frames/frame_000409.jpg
410,1759015537.5211897,frames/frame_000410.jpg
411,1759015537.555193,frames/frame_000411.jpg
412,1759015537.5891953,frames/frame_000412.jpg
413,1759015537.6231754,frames/frame_000413.jpg
414,1759015537.6571589,frames/frame_000414.jpg
