arduino_timestamp,system_timestamp,steering_normalized,throttle_normalized,steering_raw_us,throttle_raw_us,steering_period_us,throttle_period_us
33,1759015636.668512,0.2037,0.0,1596,0,21300,0
66,1759015636.669034,0.2031,0.0,1596,0,21304,0
99,1759015636.669518,0.1954,0.0,1592,0,21304,0
132,1759015636.6700048,0.1876,0.0,1588,0,21304,0
165,1759015636.6702921,0.1959,0.0,1592,0,21300,0
198,1759015636.6705925,0.2103,0.0,1600,0,21308,0
231,1759015636.6708782,0.1959,0.0,1592,0,21300,0
264,1759015636.6711636,0.1954,0.0,1592,0,21304,0
297,1759015636.671451,0.1959,0.0,1592,0,21300,0
330,1759015636.6717496,0.1954,0.0,1592,0,21304,0
363,1759015636.6720364,0.1959,0.0,1592,0,21300,0
396,1759015636.672323,0.1954,0.0,1592,0,21304,0
429,1759015636.672628,0.1948,0.0,1592,0,21308,0
462,1759015636.67292,0.1959,0.0,1592,0,21300,0
495,1759015636.6732137,0.1959,0.0,1592,0,21300,0
528,1759015636.6734989,0.2037,0.0,1596,0,21300,0
561,1759015636.6737986,0.1954,0.0,1592,0,21304,0
594,1759015636.674092,0.2037,0.0,1596,0,21300,0
627,1759015636.674378,0.1954,0.0,1592,0,21304,0
660,1759015636.6746633,0.1954,0.0,1592,0,21304,0
693,1759015636.6749568,0.1876,0.0,1588,0,21304,0
726,1759015636.675244,0.1959,0.0,1592,0,21300,0
759,1759015636.6755307,0.1954,0.0,1592,0,21304,0
792,1759015636.6758304,0.1954,0.0,1592,0,21304,0
825,1759015636.6761162,0.2037,0.0,1596,0,21300,0
858,1759015636.676402,0.1954,0.0,1592,0,21304,0
891,1759015636.6766877,0.1954,0.0,1592,0,21304,0
924,1759015636.6769989,0.1948,0.0,1592,0,21308,0
957,1759015636.6772861,0.1954,0.0,1592,0,21304,0
990,1759015636.6775713,0.1959,0.0,1592,0,21300,0
1024,1759015636.6778681,0.1721,0.0,1580,0,21304,0
1057,1759015636.6781611,0.1959,0.0,1592,0,21300,0
1090,1759015636.6784534,0.1959,0.0,1592,0,21300,0
1123,1759015636.6788878,0.1954,0.0,1592,0,21304,0
1156,1759015636.679193,0.1954,0.0,1592,0,21304,0
1189,1759015636.6794865,0.1954,0.0,1592,0,21304,0
1222,1759015636.6797786,0.1954,0.0,1592,0,21304,0
1255,1759015636.6800852,0.1959,0.0,1592,0,21300,0
1288,1759015636.680379,0.1876,0.0,1588,0,21304,0
1321,1759015636.6806712,0.1959,0.0,1592,0,21300,0
1354,1759015636.6809633,0.1954,0.0,1592,0,21304,0
1387,1759015636.6812706,0.1954,0.0,1592,0,21304,0
1420,1759015636.6815627,0.2043,0.0,1596,0,21296,0
1453,1759015636.6818552,0.1954,0.0,1592,0,21304,0
1486,1759015636.6821892,0.1959,0.0,1592,0,21300,0
1519,1759015636.6824834,0.1954,0.0,1592,0,21304,0
1552,1759015636.6827753,0.1721,0.0,1580,0,21304,0
1585,1759015636.6830678,0.1954,0.0,1592,0,21304,0
1618,1759015636.6833792,0.1954,0.0,1592,0,21304,0
1651,1759015636.683673,0.1954,0.0,1592,0,21304,0
1684,1759015636.6839654,0.2037,0.0,1596,0,21300,0
1717,1759015636.6842732,0.1948,0.0,1592,0,21308,0
1750,1759015636.6845832,0.2031,0.0,1596,0,21304,0
1783,1759015636.6848793,0.1948,0.0,1592,0,21308,0
